Index,LoT,Time,pH,Temp
53,1,오전 9:05:39,2.32,50.67
54,1,오전 9:05:44,2.33,50.71
55,1,오전 9:05:49,2.36,50.74
56,1,오전 9:05:54,2.41,50.76
57,1,오전 9:05:59,2.41,50.8
58,1,오전 9:06:04,2.43,50.8
59,1,오전 9:06:09,2.54,50.83
60,1,오전 9:06:14,2.56,50.85
61,1,오전 9:06:19,2.6,50.91
62,1,오전 9:06:24,2.61,50.99
63,1,오전 9:06:29,2.71,51.02
64,1,오전 9:06:34,2.75,51.03
65,1,오전 9:06:39,2.75,51.05
66,1,오전 9:06:44,2.79,51.08
67,1,오전 9:06:49,2.81,51.72
68,1,오전 9:06:54,2.86,51.86
69,1,오전 9:06:59,2.9,52.53
70,2,오전 9:07:35,1.02,47.58
71,2,오전 9:07:40,1.02,48.12
72,2,오전 9:07:45,1.02,48.21
73,2,오전 9:07:50,1.04,48.29
74,2,오전 9:07:55,1.07,48.32
75,2,오전 9:08:00,1.12,48.37
76,2,오전 9:08:05,1.18,48.51
77,2,오전 9:08:10,1.23,48.52
78,2,오전 9:08:15,1.26,48.56
79,2,오전 9:08:20,1.27,48.6
80,2,오전 9:08:25,1.28,48.64
81,2,오전 9:08:30,1.34,48.7
82,2,오전 9:08:35,1.34,48.73
83,2,오전 9:08:40,1.35,48.8
84,2,오전 9:08:45,1.35,48.83
85,2,오전 9:08:50,1.38,48.91
86,2,오전 9:08:55,1.39,48.97
87,2,오전 9:09:00,1.4,49.01
88,2,오전 9:09:05,1.42,49.08
89,2,오전 9:09:10,1.42,49.25
90,2,오전 9:09:15,1.42,49.3
91,2,오전 9:09:20,1.43,49.33
92,2,오전 9:09:25,1.45,49.37
93,2,오전 9:09:30,1.5,49.48
94,2,오전 9:09:35,1.51,49.53
95,2,오전 9:09:40,1.53,49.56
96,2,오전 9:09:45,1.62,49.6
97,2,오전 9:09:50,1.67,49.61
98,2,오전 9:09:55,1.76,49.68
99,2,오전 9:10:00,1.76,49.68
100,2,오전 9:10:05,1.77,49.73
101,2,오전 9:10:10,1.82,49.74
102,2,오전 9:10:15,1.82,49.8
103,2,오전 9:10:20,1.85,49.88
104,2,오전 9:10:25,1.86,49.91
105,2,오전 9:10:30,1.9,49.92
106,2,오전 9:10:35,1.91,49.93
107,2,오전 9:10:40,1.92,49.94
108,2,오전 9:10:45,1.93,49.94
109,2,오전 9:10:50,2.1,49.95
110,2,오전 9:10:55,2.1,50.05
111,2,오전 9:11:00,2.11,50.17
112,2,오전 9:11:06,2.16,50.17
113,2,오전 9:11:11,2.17,50.32
114,2,오전 9:11:16,2.2,50.35
115,2,오전 9:11:21,2.2,50.37
116,2,오전 9:11:26,2.21,50.44
117,2,오전 9:11:31,2.22,50.48
118,2,오전 9:11:36,2.26,50.5
119,2,오전 9:11:41,2.28,50.55
120,2,오전 9:11:46,2.31,50.56
121,2,오전 9:11:51,2.32,50.59
122,2,오전 9:11:56,2.33,50.71
123,2,오전 9:12:01,2.42,50.73
124,2,오전 9:12:06,2.43,50.77
125,2,오전 9:12:11,2.44,50.81
126,2,오전 9:12:16,2.58,50.88
127,2,오전 9:12:21,2.6,50.91
128,2,오전 9:12:26,2.61,50.94
129,2,오전 9:12:31,2.64,50.95
130,2,오전 9:12:36,2.64,50.98
131,2,오전 9:12:41,2.64,51.29
132,2,오전 9:12:46,2.65,51.36
133,2,오전 9:12:51,2.66,51.4
134,2,오전 9:12:56,2.72,51.54
135,2,오전 9:13:01,2.73,51.63
136,2,오전 9:13:06,2.82,51.92
137,2,오전 9:13:11,2.87,52.03
138,2,오전 9:12:45,2.93,52.08
139,3,오전 9:13:16,1.02,47.2
140,3,오전 9:13:21,1.05,47.77
141,3,오전 9:13:26,1.07,47.94
142,3,오전 9:13:31,1.1,48.18
143,3,오전 9:13:36,1.1,48.3
144,3,오전 9:13:41,1.11,48.34
145,3,오전 9:13:46,1.15,48.54
146,3,오전 9:13:51,1.16,48.62
147,3,오전 9:13:56,1.2,48.66
148,3,오전 9:14:01,1.21,48.74
149,3,오전 9:14:06,1.21,48.74
150,3,오전 9:14:11,1.22,48.98
151,3,오전 9:14:16,1.26,49.18
152,3,오전 9:14:21,1.27,49.24
153,3,오전 9:14:26,1.35,49.29
154,3,오전 9:14:31,1.36,49.3
155,3,오전 9:14:36,1.36,49.3
156,3,오전 9:14:41,1.37,49.32
157,3,오전 9:14:46,1.37,49.34
158,3,오전 9:14:51,1.4,49.39
159,3,오전 9:14:56,1.49,49.4
160,3,오전 9:15:01,1.53,49.42
161,3,오전 9:15:06,1.55,49.43
162,3,오전 9:15:11,1.58,49.43
163,3,오전 9:15:16,1.59,49.44
164,3,오전 9:15:21,1.67,49.44
165,3,오전 9:15:27,1.72,49.46
166,3,오전 9:15:32,1.73,49.46
167,3,오전 9:15:37,1.73,49.47
168,3,오전 9:15:42,1.73,49.52
169,3,오전 9:15:47,1.74,49.55
170,3,오전 9:15:52,1.78,49.59
171,3,오전 9:15:57,1.79,49.61
172,3,오전 9:16:02,1.82,49.67
173,3,오전 9:16:07,1.87,49.68
174,3,오전 9:16:12,1.9,49.69
175,3,오전 9:16:17,1.91,49.7
176,3,오전 9:16:22,1.99,49.7
177,3,오전 9:16:27,2.01,49.71
178,3,오전 9:16:32,2.03,49.82
179,3,오전 9:16:37,2.03,49.93
180,3,오전 9:16:42,2.06,50.19
181,3,오전 9:16:47,2.07,50.21
182,3,오전 9:16:52,2.18,50.26
183,3,오전 9:16:57,2.18,50.26
184,3,오전 9:17:02,2.18,50.35
185,3,오전 9:17:07,2.18,50.49
186,3,오전 9:17:12,2.19,50.61
187,3,오전 9:17:17,2.19,50.63
188,3,오전 9:17:22,2.21,50.64
189,3,오전 9:17:27,2.23,50.67
190,3,오전 9:17:32,2.32,50.77
191,3,오전 9:17:37,2.35,50.8
192,3,오전 9:17:42,2.37,50.85
193,3,오전 9:17:47,2.4,50.85
194,3,오전 9:17:52,2.4,50.86
195,3,오전 9:17:57,2.41,50.92
196,3,오전 9:18:02,2.42,51.06
197,3,오전 9:18:07,2.43,51.2
198,3,오전 9:18:12,2.56,51.2
199,3,오전 9:18:17,2.61,51.37
200,3,오전 9:18:22,2.67,51.37
201,3,오전 9:18:27,2.7,51.38
202,3,오전 9:18:32,2.75,51.4
203,3,오전 9:18:37,2.91,51.76
204,3,오전 9:18:42,3.99,40.53
205,3,오전 9:18:47,3.76,38.78
206,3,오전 9:18:52,3.62,39.26
207,3,오전 9:18:57,3.09,40.56
208,4,오전 9:19:32,1.05,47.91
209,4,오전 9:19:37,1.05,48.01
210,4,오전 9:19:42,1.08,48.03
211,4,오전 9:19:47,1.1,48.03
212,4,오전 9:19:52,1.11,48.05
213,4,오전 9:19:57,1.12,48.22
214,4,오전 9:20:02,1.15,48.35
215,4,오전 9:20:07,1.15,48.56
216,4,오전 9:20:12,1.16,48.65
217,4,오전 9:20:17,1.23,48.76
218,4,오전 9:20:22,1.26,48.86
219,4,오전 9:20:27,1.28,48.9
220,4,오전 9:20:32,1.29,48.91
221,4,오전 9:20:37,1.33,48.98
222,4,오전 9:20:42,1.42,49.03
223,4,오전 9:20:47,1.46,49.11
224,4,오전 9:20:52,1.46,49.11
225,4,오전 9:20:57,1.49,49.11
226,4,오전 9:21:02,1.52,49.16
227,4,오전 9:21:07,1.56,49.17
228,4,오전 9:21:12,1.57,49.19
229,4,오전 9:21:17,1.58,49.19
230,4,오전 9:21:22,1.61,49.2
231,4,오전 9:21:27,1.64,49.41
232,4,오전 9:21:32,1.65,49.47
233,4,오전 9:21:37,1.66,49.54
234,4,오전 9:21:42,1.67,49.54
235,4,오전 9:21:47,1.7,49.59
236,4,오전 9:21:52,1.74,49.68
237,4,오전 9:21:57,1.79,49.7
238,4,오전 9:22:02,1.79,49.79
239,4,오전 9:22:07,1.85,49.8
240,4,오전 9:22:12,1.86,49.84
241,4,오전 9:22:17,1.86,49.87
242,4,오전 9:22:22,1.9,49.89
243,4,오전 9:22:27,1.91,49.91
244,4,오전 9:22:32,2.05,49.98
245,4,오전 9:22:37,2.07,50.04
246,4,오전 9:22:42,2.09,50.06
247,4,오전 9:22:47,2.1,50.1
248,4,오전 9:22:52,2.13,50.11
249,4,오전 9:22:57,2.13,50.13
250,4,오전 9:23:02,2.14,50.14
251,4,오전 9:23:07,2.2,50.15
252,4,오전 9:23:12,2.21,50.22
253,4,오전 9:23:17,2.21,50.32
254,4,오전 9:23:22,2.22,50.33
255,4,오전 9:23:27,2.22,50.38
256,4,오전 9:23:32,2.25,50.4
257,4,오전 9:23:37,2.26,50.41
258,4,오전 9:23:42,2.28,50.52
259,4,오전 9:23:47,2.29,50.57
260,4,오전 9:23:52,2.3,50.59
261,4,오전 9:23:57,2.4,50.6
262,4,오전 9:24:02,2.45,50.65
263,4,오전 9:24:07,2.48,50.65
264,4,오전 9:24:12,2.48,50.66
265,4,오전 9:24:17,2.55,50.79
266,4,오전 9:24:22,2.55,50.79
267,4,오전 9:24:27,2.57,50.88
268,4,오전 9:24:32,2.6,50.88
269,4,오전 9:24:37,2.68,50.89
270,4,오전 9:24:42,2.7,51.03
271,4,오전 9:24:47,2.78,51.37
272,4,오전 9:24:52,2.79,51.42
273,4,오전 9:24:57,2.84,51.5
274,4,오전 9:25:02,2.94,51.58
275,4,오전 9:25:07,2.94,51.63
276,4,오전 9:25:12,2.98,52.04
277,5,오전 9:25:37,1.02,47.99
278,5,오전 9:25:42,1.02,48.13
279,5,오전 9:25:47,1.02,48.45
280,5,오전 9:25:52,1.1,48.56
281,5,오전 9:25:57,1.11,48.61
282,5,오전 9:26:02,1.13,48.75
283,5,오전 9:26:07,1.15,48.9
284,5,오전 9:26:12,1.25,48.91
285,5,오전 9:26:17,1.29,48.98
286,5,오전 9:26:22,1.35,48.99
287,5,오전 9:26:27,1.38,49.04
288,5,오전 9:26:32,1.47,49.08
289,5,오전 9:26:37,1.51,49.1
290,5,오전 9:26:42,1.58,49.12
291,5,오전 9:26:47,1.68,49.12
292,5,오전 9:26:52,1.69,49.13
293,5,오전 9:26:57,1.7,49.19
294,5,오전 9:27:02,1.7,49.2
295,5,오전 9:27:07,1.71,49.24
296,5,오전 9:27:12,1.71,49.52
297,5,오전 9:27:17,1.78,49.56
298,5,오전 9:27:22,1.79,49.56
299,5,오전 9:27:27,1.79,49.58
300,5,오전 9:27:32,1.8,49.59
301,5,오전 9:27:37,1.83,49.61
302,5,오전 9:27:42,1.84,49.62
303,5,오전 9:27:47,1.86,49.62
304,5,오전 9:27:52,1.92,49.63
305,5,오전 9:27:57,1.95,49.65
306,5,오전 9:28:02,1.95,49.69
307,5,오전 9:28:07,1.98,49.75
308,5,오전 9:28:12,1.99,49.77
309,5,오전 9:28:17,2,49.84
310,5,오전 9:28:22,2,49.85
311,5,오전 9:28:27,2,49.89
312,5,오전 9:28:32,2.03,49.94
313,5,오전 9:28:37,2.09,49.94
314,5,오전 9:28:42,2.09,49.94
315,5,오전 9:28:47,2.09,49.99
316,5,오전 9:28:52,2.2,50
317,5,오전 9:28:57,2.23,50.01
318,5,오전 9:29:02,2.25,50.03
319,5,오전 9:29:07,2.28,50.14
320,5,오전 9:29:12,2.32,50.16
321,5,오전 9:29:17,2.36,50.25
322,5,오전 9:29:22,2.37,50.33
323,5,오전 9:29:27,2.38,50.34
324,5,오전 9:29:32,2.38,50.35
325,5,오전 9:29:37,2.4,50.36
326,5,오전 9:29:42,2.42,50.37
327,5,오전 9:29:47,2.42,50.37
328,5,오전 9:29:52,2.44,50.46
329,5,오전 9:29:57,2.51,50.5
330,5,오전 9:30:02,2.53,50.51
331,5,오전 9:30:07,2.6,50.54
332,5,오전 9:30:12,2.6,50.6
333,5,오전 9:30:17,2.63,50.64
334,5,오전 9:30:22,2.66,50.64
335,5,오전 9:30:27,2.71,50.68
336,5,오전 9:30:32,2.71,50.71
337,5,오전 9:30:37,2.73,50.8
338,5,오전 9:30:42,2.75,51.08
339,5,오전 9:30:47,2.77,51.08
340,5,오전 9:30:52,2.81,51.31
341,5,오전 9:30:57,2.82,51.44
342,5,오전 9:31:02,2.82,51.48
343,5,오전 9:31:07,2.84,51.5
344,5,오전 9:31:12,2.91,52.25
345,5,오전 9:31:17,3.8,40.74
346,6,오전 9:31:32,1.02,46.92
347,6,오전 9:31:37,1.07,47.09
348,6,오전 9:31:42,1.07,47.88
349,6,오전 9:31:47,1.1,47.98
350,6,오전 9:31:52,1.14,48.39
351,6,오전 9:31:57,1.16,48.48
352,6,오전 9:32:02,1.2,48.53
353,6,오전 9:32:07,1.25,48.61
354,6,오전 9:32:12,1.29,48.77
355,6,오전 9:32:17,1.32,48.77
356,6,오전 9:32:22,1.35,48.88
357,6,오전 9:32:27,1.36,48.92
358,6,오전 9:32:32,1.4,48.99
359,6,오전 9:32:37,1.47,49.03
360,6,오전 9:32:42,1.47,49.05
361,6,오전 9:32:47,1.53,49.07
362,6,오전 9:32:52,1.55,49.07
363,6,오전 9:32:57,1.57,49.16
364,6,오전 9:33:02,1.58,49.18
365,6,오전 9:33:07,1.59,49.23
366,6,오전 9:33:12,1.61,49.25
367,6,오전 9:33:17,1.63,49.27
368,6,오전 9:33:22,1.64,49.28
369,6,오전 9:33:27,1.68,49.28
370,6,오전 9:33:32,1.69,49.4
371,6,오전 9:33:37,1.7,49.44
372,6,오전 9:33:42,1.71,49.45
373,6,오전 9:33:47,1.74,49.5
374,6,오전 9:33:52,1.75,49.53
375,6,오전 9:33:57,1.85,49.55
376,6,오전 9:34:02,1.89,49.56
377,6,오전 9:34:07,1.92,49.62
378,6,오전 9:34:12,1.92,49.65
379,6,오전 9:34:17,1.97,49.69
380,6,오전 9:34:22,1.98,49.73
381,6,오전 9:34:27,2.01,49.74
382,6,오전 9:34:32,2.07,49.92
383,6,오전 9:34:37,2.08,49.95
384,6,오전 9:34:42,2.1,50.02
385,6,오전 9:34:47,2.11,50.04
386,6,오전 9:34:52,2.14,50.17
387,6,오전 9:34:57,2.17,50.18
388,6,오전 9:35:02,2.17,50.24
389,6,오전 9:35:07,2.17,50.25
390,6,오전 9:35:12,2.19,50.26
391,6,오전 9:35:17,2.2,50.28
392,6,오전 9:35:22,2.31,50.33
393,6,오전 9:35:27,2.34,50.4
394,6,오전 9:35:32,2.38,50.4
395,6,오전 9:35:37,2.39,50.42
396,6,오전 9:35:42,2.47,50.55
397,6,오전 9:35:47,2.48,50.55
398,6,오전 9:35:52,2.53,50.56
399,6,오전 9:35:57,2.63,50.6
400,6,오전 9:36:02,2.66,50.64
401,6,오전 9:36:07,2.71,50.67
402,6,오전 9:36:12,2.71,50.68
403,6,오전 9:36:17,2.74,50.76
404,6,오전 9:36:22,2.74,50.78
405,6,오전 9:36:27,2.78,50.8
406,6,오전 9:36:32,2.8,50.81
407,6,오전 9:36:37,2.84,50.89
408,6,오전 9:36:42,2.95,51.18
409,6,오전 9:36:47,3.65,39.56
410,6,오전 9:36:52,3.8,38.73
411,6,오전 9:36:57,3.2,40.18
412,6,오전 9:37:02,3.8,40.43
413,6,오전 9:37:07,3.08,40.05
414,6,오전 9:37:12,3.79,41.37
415,7,오전 9:37:27,1.04,47.09
416,7,오전 9:37:32,1.09,47.28
417,7,오전 9:37:37,1.15,47.81
418,7,오전 9:37:42,1.22,47.93
419,7,오전 9:37:47,1.22,48.39
420,7,오전 9:37:52,1.22,48.69
421,7,오전 9:37:57,1.23,48.82
422,7,오전 9:38:02,1.26,48.89
423,7,오전 9:38:07,1.33,48.96
424,7,오전 9:38:12,1.34,49.06
425,7,오전 9:38:17,1.35,49.13
426,7,오전 9:38:22,1.36,49.22
427,7,오전 9:38:27,1.46,49.23
428,7,오전 9:38:32,1.48,49.25
429,7,오전 9:38:37,1.54,49.28
430,7,오전 9:38:42,1.55,49.31
431,7,오전 9:38:47,1.6,49.43
432,7,오전 9:38:52,1.62,49.44
433,7,오전 9:38:57,1.65,49.47
434,7,오전 9:39:02,1.68,49.48
435,7,오전 9:39:07,1.72,49.57
436,7,오전 9:39:12,1.72,49.61
437,7,오전 9:39:17,1.73,49.69
438,7,오전 9:39:22,1.75,49.7
439,7,오전 9:39:27,1.75,49.75
440,7,오전 9:39:32,1.76,49.76
441,7,오전 9:39:37,1.87,49.82
442,7,오전 9:39:42,1.92,49.84
443,7,오전 9:39:47,2,49.92
444,7,오전 9:39:52,2.02,49.92
445,7,오전 9:39:57,2.03,49.98
446,7,오전 9:40:02,2.04,49.98
447,7,오전 9:40:07,2.06,49.99
448,7,오전 9:40:12,2.12,50
449,7,오전 9:40:17,2.21,50.04
450,7,오전 9:40:22,2.22,50.09
451,7,오전 9:40:27,2.25,50.14
452,7,오전 9:40:32,2.25,50.19
453,7,오전 9:40:37,2.26,50.21
454,7,오전 9:40:42,2.27,50.23
455,7,오전 9:40:47,2.28,50.25
456,7,오전 9:40:52,2.28,50.26
457,7,오전 9:40:57,2.29,50.26
458,7,오전 9:41:02,2.3,50.36
459,7,오전 9:41:07,2.31,50.37
460,7,오전 9:41:12,2.32,50.43
461,7,오전 9:41:17,2.33,50.51
462,7,오전 9:41:22,2.34,50.52
463,7,오전 9:41:27,2.4,50.56
464,7,오전 9:41:32,2.49,50.62
465,7,오전 9:41:37,2.5,50.66
466,7,오전 9:41:42,2.51,50.69
467,7,오전 9:41:47,2.52,50.7
468,7,오전 9:41:52,2.54,50.7
469,7,오전 9:41:57,2.56,50.74
470,7,오전 9:42:02,2.65,50.78
471,7,오전 9:42:07,2.66,50.78
472,7,오전 9:42:12,2.69,50.79
473,7,오전 9:42:17,2.72,50.8
474,7,오전 9:42:22,2.74,51.01
475,7,오전 9:42:27,2.76,51.05
476,7,오전 9:42:32,2.78,51.12
477,7,오전 9:42:37,2.8,51.28
478,7,오전 9:42:42,2.88,51.31
479,7,오전 9:42:47,2.91,51.37
480,7,오전 9:42:52,2.91,51.37
481,7,오전 9:42:57,2.95,51.44
482,7,오전 9:43:02,2.95,51.56
483,7,오전 9:43:07,3.61,40.41
484,8,오전 9:43:21,1.02,47.51
485,8,오전 9:43:26,1.05,47.66
486,8,오전 9:43:31,1.06,47.79
487,8,오전 9:43:36,1.11,47.95
488,8,오전 9:43:41,1.11,48.22
489,8,오전 9:43:46,1.14,48.36
490,8,오전 9:43:51,1.16,48.62
491,8,오전 9:43:56,1.2,48.88
492,8,오전 9:44:01,1.2,48.89
493,8,오전 9:44:06,1.22,48.94
494,8,오전 9:44:11,1.22,48.98
495,8,오전 9:44:16,1.24,49.04
496,8,오전 9:44:21,1.24,49.19
497,8,오전 9:44:26,1.26,49.21
498,8,오전 9:44:31,1.27,49.24
499,8,오전 9:44:36,1.29,49.25
500,8,오전 9:44:41,1.3,49.26
501,8,오전 9:44:46,1.34,49.31
502,8,오전 9:44:51,1.39,49.38
503,8,오전 9:44:56,1.41,49.41
504,8,오전 9:45:01,1.44,49.41
505,8,오전 9:45:06,1.5,49.47
506,8,오전 9:45:11,1.51,49.49
507,8,오전 9:45:16,1.54,49.5
508,8,오전 9:45:21,1.56,49.54
509,8,오전 9:45:26,1.6,49.59
510,8,오전 9:45:31,1.6,49.61
511,8,오전 9:45:36,1.65,49.67
512,8,오전 9:45:41,1.65,49.68
513,8,오전 9:45:46,1.74,49.69
514,8,오전 9:45:51,1.78,49.71
515,8,오전 9:45:56,1.87,49.72
516,8,오전 9:46:01,1.88,49.78
517,8,오전 9:46:06,1.92,49.83
518,8,오전 9:46:11,1.99,49.85
519,8,오전 9:46:16,2,49.86
520,8,오전 9:46:21,2.01,49.89
521,8,오전 9:46:26,2.03,49.94
522,8,오전 9:46:31,2.05,49.95
523,8,오전 9:46:36,2.06,50.01
524,8,오전 9:46:41,2.07,50.06
525,8,오전 9:46:46,2.07,50.07
526,8,오전 9:46:51,2.12,50.11
527,8,오전 9:46:56,2.14,50.12
528,8,오전 9:47:01,2.19,50.13
529,8,오전 9:47:06,2.19,50.18
530,8,오전 9:47:11,2.21,50.23
531,8,오전 9:47:16,2.23,50.3
532,8,오전 9:47:21,2.27,50.31
533,8,오전 9:47:26,2.29,50.31
534,8,오전 9:47:31,2.34,50.34
535,8,오전 9:47:36,2.35,50.41
536,8,오전 9:47:41,2.38,50.51
537,8,오전 9:47:46,2.44,50.54
538,8,오전 9:47:51,2.45,50.59
539,8,오전 9:47:56,2.47,50.74
540,8,오전 9:48:01,2.51,50.74
541,8,오전 9:48:06,2.57,50.8
542,8,오전 9:48:11,2.63,50.84
543,8,오전 9:48:16,2.64,50.88
544,8,오전 9:48:21,2.66,50.9
545,8,오전 9:48:26,2.71,50.92
546,8,오전 9:48:31,2.72,50.98
547,8,오전 9:48:36,2.77,50.99
548,8,오전 9:48:41,2.8,51.09
549,8,오전 9:48:46,2.81,51.17
550,8,오전 9:48:51,2.84,51.23
551,8,오전 9:48:56,3.92,39.72
552,8,오전 9:49:01,3.96,39.88
553,9,오전 9:49:36,1.04,47.81
554,9,오전 9:49:41,1.05,48
555,9,오전 9:49:46,1.09,48.05
556,9,오전 9:49:51,1.16,48.3
557,9,오전 9:49:56,1.16,48.49
558,9,오전 9:50:01,1.21,48.54
559,9,오전 9:50:06,1.39,48.55
560,9,오전 9:50:11,1.4,48.69
561,9,오전 9:50:16,1.41,48.82
562,9,오전 9:50:21,1.44,48.86
563,9,오전 9:50:26,1.44,48.88
564,9,오전 9:50:31,1.5,48.91
565,9,오전 9:50:36,1.53,48.96
566,9,오전 9:50:41,1.61,48.99
567,9,오전 9:50:46,1.66,49.01
568,9,오전 9:50:51,1.67,49.06
569,9,오전 9:50:56,1.69,49.1
570,9,오전 9:51:01,1.7,49.22
571,9,오전 9:51:06,1.71,49.31
572,9,오전 9:51:11,1.72,49.32
573,9,오전 9:51:16,1.73,49.39
574,9,오전 9:51:21,1.74,49.47
575,9,오전 9:51:26,1.76,49.64
576,9,오전 9:51:31,1.79,49.68
577,9,오전 9:51:36,1.79,49.71
578,9,오전 9:51:41,1.84,49.75
579,9,오전 9:51:46,1.84,49.79
580,9,오전 9:51:51,1.85,49.8
581,9,오전 9:51:56,1.85,49.85
582,9,오전 9:52:01,1.86,49.86
583,9,오전 9:52:06,1.86,49.9
584,9,오전 9:52:11,1.97,49.92
585,9,오전 9:52:16,2,49.97
586,9,오전 9:52:21,2.01,50
587,9,오전 9:52:26,2.05,50.02
588,9,오전 9:52:31,2.08,50.04
589,9,오전 9:52:36,2.09,50.06
590,9,오전 9:52:41,2.13,50.1
591,9,오전 9:52:46,2.17,50.12
592,9,오전 9:52:51,2.19,50.2
593,9,오전 9:52:56,2.19,50.21
594,9,오전 9:53:01,2.26,50.21
595,9,오전 9:53:06,2.26,50.31
596,9,오전 9:53:11,2.28,50.32
597,9,오전 9:53:16,2.32,50.33
598,9,오전 9:53:21,2.32,50.35
599,9,오전 9:53:26,2.42,50.36
600,9,오전 9:53:31,2.43,50.43
601,9,오전 9:53:36,2.51,50.46
602,9,오전 9:53:41,2.55,50.47
603,9,오전 9:53:46,2.6,50.52
604,9,오전 9:53:51,2.64,50.53
605,9,오전 9:53:56,2.64,50.54
606,9,오전 9:54:01,2.66,50.65
607,9,오전 9:54:06,2.67,50.69
608,9,오전 9:54:11,2.69,50.71
609,9,오전 9:54:16,2.7,50.72
610,9,오전 9:54:21,2.7,50.73
611,9,오전 9:54:26,2.75,50.76
612,9,오전 9:54:31,2.75,50.9
613,9,오전 9:54:36,2.76,50.92
614,9,오전 9:54:41,2.8,50.95
615,9,오전 9:54:46,2.82,50.97
616,9,오전 9:54:51,2.86,51.24
617,9,오전 9:54:56,2.86,51.26
618,9,오전 9:55:01,2.9,51.35
619,9,오전 9:55:06,2.99,51.47
620,9,오전 9:55:11,2.99,51.51
621,9,오전 9:55:16,2.99,51.56
622,10,오전 9:55:41,1.05,47.09
623,10,오전 9:55:46,1.08,47.94
624,10,오전 9:55:51,1.08,48.03
625,10,오전 9:55:56,1.09,48.07
626,10,오전 9:56:01,1.12,48.51
627,10,오전 9:56:06,1.22,48.56
628,10,오전 9:56:11,1.24,48.59
629,10,오전 9:56:16,1.28,48.64
630,10,오전 9:56:21,1.29,48.65
631,10,오전 9:56:26,1.35,48.78
632,10,오전 9:56:31,1.36,48.82
633,10,오전 9:56:36,1.37,48.93
634,10,오전 9:56:41,1.44,49.1
635,10,오전 9:56:46,1.47,49.12
636,10,오전 9:56:51,1.54,49.17
637,10,오전 9:56:56,1.55,49.23
638,10,오전 9:57:01,1.57,49.27
639,10,오전 9:57:06,1.59,49.4
640,10,오전 9:57:11,1.62,49.43
641,10,오전 9:57:16,1.68,49.44
642,10,오전 9:57:21,1.75,49.44
643,10,오전 9:57:26,1.76,49.51
644,10,오전 9:57:31,1.77,49.51
645,10,오전 9:57:36,1.78,49.58
646,10,오전 9:57:41,1.78,49.8
647,10,오전 9:57:46,1.8,49.84
648,10,오전 9:57:51,1.9,49.89
649,10,오전 9:57:56,1.91,49.97
650,10,오전 9:58:01,1.93,50.01
651,10,오전 9:58:06,1.96,50.02
652,10,오전 9:58:11,1.98,50.02
653,10,오전 9:58:16,1.99,50.03
654,10,오전 9:58:21,2.08,50.04
655,10,오전 9:58:26,2.08,50.06
656,10,오전 9:58:31,2.09,50.1
657,10,오전 9:58:36,2.1,50.16
658,10,오전 9:58:41,2.1,50.18
659,10,오전 9:58:46,2.1,50.2
660,10,오전 9:58:51,2.12,50.22
661,10,오전 9:58:56,2.16,50.22
662,10,오전 9:59:01,2.17,50.22
663,10,오전 9:59:06,2.2,50.23
664,10,오전 9:59:11,2.21,50.25
665,10,오전 9:59:16,2.22,50.3
666,10,오전 9:59:21,2.23,50.36
