Index,LoT,Time,pH,Temp
58,1,오전 9:06:28,2.62,51.12
59,1,오전 9:06:33,2.65,51.21
60,1,오전 9:06:38,2.68,51.21
61,1,오전 9:06:43,2.69,51.29
62,1,오전 9:06:48,2.71,51.39
63,1,오전 9:06:53,2.73,51.46
64,1,오전 9:06:58,2.74,51.51
65,1,오전 9:07:03,3.93,41.44
66,1,오전 9:07:08,3.43,40.93
67,1,오전 9:07:13,3.11,42.04
68,1,오전 9:07:18,3.13,40.97
69,1,오전 9:07:23,3.81,41.06
70,2,오전 9:07:55,1.04,47.34
71,2,오전 9:08:00,1.09,48.04
72,2,오전 9:08:05,1.15,48.2
73,2,오전 9:08:10,1.23,48.54
74,2,오전 9:08:15,1.25,48.57
75,2,오전 9:08:20,1.28,48.6
76,2,오전 9:08:25,1.28,48.65
77,2,오전 9:08:30,1.3,48.76
78,2,오전 9:08:35,1.43,48.87
79,2,오전 9:08:40,1.43,48.88
80,2,오전 9:08:45,1.45,48.89
81,2,오전 9:08:50,1.47,48.93
82,2,오전 9:08:55,1.47,49.02
83,2,오전 9:09:00,1.48,49.15
84,2,오전 9:09:05,1.51,49.15
85,2,오전 9:09:10,1.56,49.16
86,2,오전 9:09:15,1.6,49.34
87,2,오전 9:09:20,1.61,49.39
88,2,오전 9:09:25,1.65,49.41
89,2,오전 9:09:30,1.66,49.44
90,2,오전 9:09:35,1.68,49.52
91,2,오전 9:09:40,1.69,49.53
92,2,오전 9:09:45,1.69,49.73
93,2,오전 9:09:50,1.71,49.82
94,2,오전 9:09:55,1.72,49.82
95,2,오전 9:10:00,1.75,49.84
96,2,오전 9:10:05,1.76,49.86
97,2,오전 9:10:10,1.79,49.87
98,2,오전 9:10:15,1.83,49.91
99,2,오전 9:10:20,1.85,49.95
100,2,오전 9:10:25,1.91,50.04
101,2,오전 9:10:30,1.91,50.06
102,2,오전 9:10:35,1.91,50.06
103,2,오전 9:10:40,1.96,50.07
104,2,오전 9:10:45,2.01,50.08
105,2,오전 9:10:50,2.01,50.08
106,2,오전 9:10:55,2.03,50.11
107,2,오전 9:11:00,2.04,50.13
108,2,오전 9:11:05,2.08,50.14
109,2,오전 9:11:10,2.09,50.17
110,2,오전 9:11:15,2.09,50.21
111,2,오전 9:11:20,2.12,50.23
112,2,오전 9:11:26,2.13,50.24
113,2,오전 9:11:31,2.14,50.26
114,2,오전 9:11:36,2.16,50.28
115,2,오전 9:11:41,2.21,50.28
116,2,오전 9:11:46,2.24,50.28
117,2,오전 9:11:51,2.27,50.4
118,2,오전 9:11:56,2.31,50.49
119,2,오전 9:12:01,2.4,50.54
120,2,오전 9:12:06,2.42,50.57
121,2,오전 9:12:11,2.42,50.71
122,2,오전 9:12:16,2.43,50.86
123,2,오전 9:12:21,2.43,50.9
124,2,오전 9:12:26,2.45,50.97
125,2,오전 9:12:31,2.5,50.98
126,2,오전 9:12:36,2.58,51.02
127,2,오전 9:12:41,2.6,51.04
128,2,오전 9:12:46,2.68,51.2
129,2,오전 9:12:51,2.71,51.22
130,2,오전 9:12:56,2.75,51.23
131,2,오전 9:13:01,2.76,51.3
132,2,오전 9:13:06,2.78,51.31
133,2,오전 9:13:11,2.78,51.35
134,2,오전 9:13:16,3.15,42.75
135,2,오전 9:13:21,3.3,41.24
136,2,오전 9:13:26,3.4,42.99
137,2,오전 9:13:31,3.18,42.89
138,2,오전 9:13:09,3.75,41.96
139,3,오전 9:13:38,1.05,47.71
140,3,오전 9:13:43,1.1,48.34
141,3,오전 9:13:48,1.1,48.37
142,3,오전 9:13:53,1.12,48.67
143,3,오전 9:13:58,1.14,48.74
144,3,오전 9:14:03,1.2,48.83
145,3,오전 9:14:08,1.23,48.89
146,3,오전 9:14:13,1.23,48.97
147,3,오전 9:14:18,1.23,49.04
148,3,오전 9:14:23,1.3,49.06
149,3,오전 9:14:28,1.37,49.06
150,3,오전 9:14:33,1.37,49.2
151,3,오전 9:14:38,1.38,49.43
152,3,오전 9:14:43,1.38,49.45
153,3,오전 9:14:48,1.39,49.54
154,3,오전 9:14:53,1.41,49.6
155,3,오전 9:14:58,1.43,49.66
156,3,오전 9:15:03,1.44,49.79
157,3,오전 9:15:08,1.45,49.8
158,3,오전 9:15:13,1.47,49.81
159,3,오전 9:15:18,1.49,49.85
160,3,오전 9:15:23,1.5,49.85
161,3,오전 9:15:28,1.54,49.93
162,3,오전 9:15:33,1.54,49.95
163,3,오전 9:15:38,1.58,49.96
164,3,오전 9:15:44,1.64,50.03
165,3,오전 9:15:49,1.69,50.1
166,3,오전 9:15:54,1.7,50.1
167,3,오전 9:15:59,1.75,50.14
168,3,오전 9:16:04,1.77,50.16
169,3,오전 9:16:09,1.79,50.2
170,3,오전 9:16:14,1.85,50.22
171,3,오전 9:16:19,1.94,50.26
172,3,오전 9:16:24,1.97,50.26
173,3,오전 9:16:29,2.02,50.33
174,3,오전 9:16:34,2.03,50.34
175,3,오전 9:16:39,2.08,50.35
176,3,오전 9:16:44,2.15,50.43
177,3,오전 9:16:49,2.15,50.45
178,3,오전 9:16:54,2.2,50.46
179,3,오전 9:16:59,2.3,50.47
180,3,오전 9:17:04,2.35,50.48
181,3,오전 9:17:09,2.36,50.52
182,3,오전 9:17:14,2.37,50.53
183,3,오전 9:17:19,2.38,50.6
184,3,오전 9:17:24,2.39,50.63
185,3,오전 9:17:29,2.39,50.65
186,3,오전 9:17:34,2.4,50.76
187,3,오전 9:17:39,2.42,50.8
188,3,오전 9:17:44,2.43,50.88
189,3,오전 9:17:49,2.46,50.91
190,3,오전 9:17:54,2.47,50.94
191,3,오전 9:17:59,2.5,50.97
192,3,오전 9:18:04,2.5,51.02
193,3,오전 9:18:09,2.52,51.03
194,3,오전 9:18:14,2.57,51.06
195,3,오전 9:18:19,2.64,51.07
196,3,오전 9:18:24,2.66,51.08
197,3,오전 9:18:29,2.68,51.1
198,3,오전 9:18:34,2.68,51.17
199,3,오전 9:18:39,2.72,51.17
200,3,오전 9:18:44,2.75,51.18
201,3,오전 9:18:49,2.78,51.18
202,3,오전 9:18:54,2.79,51.18
203,3,오전 9:18:59,2.82,51.31
204,3,오전 9:19:04,2.91,51.31
205,3,오전 9:19:09,2.95,51.32
206,3,오전 9:19:14,2.95,51.79
207,3,오전 9:19:19,2.96,52.04
208,4,오전 9:19:54,1.03,48.12
209,4,오전 9:19:59,1.11,48.41
210,4,오전 9:20:04,1.12,48.42
211,4,오전 9:20:09,1.15,48.48
212,4,오전 9:20:14,1.17,48.57
213,4,오전 9:20:19,1.22,48.59
214,4,오전 9:20:24,1.23,48.63
215,4,오전 9:20:29,1.24,48.71
216,4,오전 9:20:34,1.25,48.72
217,4,오전 9:20:39,1.3,48.73
218,4,오전 9:20:44,1.37,48.8
219,4,오전 9:20:49,1.4,48.82
220,4,오전 9:20:54,1.4,48.84
221,4,오전 9:20:59,1.42,48.85
222,4,오전 9:21:04,1.42,48.93
223,4,오전 9:21:09,1.57,48.93
224,4,오전 9:21:14,1.6,48.97
225,4,오전 9:21:19,1.61,48.99
226,4,오전 9:21:24,1.61,49.06
227,4,오전 9:21:29,1.64,49.11
228,4,오전 9:21:34,1.7,49.25
229,4,오전 9:21:39,1.71,49.26
230,4,오전 9:21:44,1.79,49.29
231,4,오전 9:21:49,1.81,49.4
232,4,오전 9:21:54,1.83,49.43
233,4,오전 9:21:59,1.85,49.52
234,4,오전 9:22:04,1.87,49.52
235,4,오전 9:22:09,1.89,49.53
236,4,오전 9:22:14,1.93,49.64
237,4,오전 9:22:19,1.93,49.73
238,4,오전 9:22:24,1.95,49.77
239,4,오전 9:22:29,1.95,49.78
240,4,오전 9:22:34,1.96,49.78
241,4,오전 9:22:39,1.96,49.84
242,4,오전 9:22:44,2.01,49.89
243,4,오전 9:22:49,2.02,49.9
244,4,오전 9:22:54,2.03,49.97
245,4,오전 9:22:59,2.06,50.03
246,4,오전 9:23:04,2.1,50.03
247,4,오전 9:23:09,2.11,50.12
248,4,오전 9:23:14,2.14,50.16
249,4,오전 9:23:19,2.21,50.26
250,4,오전 9:23:24,2.24,50.27
251,4,오전 9:23:29,2.24,50.33
252,4,오전 9:23:34,2.25,50.38
253,4,오전 9:23:39,2.25,50.42
254,4,오전 9:23:44,2.26,50.45
255,4,오전 9:23:49,2.32,50.45
256,4,오전 9:23:54,2.32,50.53
257,4,오전 9:23:59,2.37,50.66
258,4,오전 9:24:04,2.39,50.67
259,4,오전 9:24:09,2.45,50.74
260,4,오전 9:24:14,2.46,50.74
261,4,오전 9:24:19,2.47,50.75
262,4,오전 9:24:24,2.52,50.82
263,4,오전 9:24:29,2.56,50.95
264,4,오전 9:24:34,2.58,50.97
265,4,오전 9:24:39,2.6,50.97
266,4,오전 9:24:44,2.63,51
267,4,오전 9:24:49,2.64,51.12
268,4,오전 9:24:54,2.65,51.12
269,4,오전 9:24:59,2.7,51.21
270,4,오전 9:25:04,2.71,51.23
271,4,오전 9:25:09,2.8,51.29
272,4,오전 9:25:14,2.8,51.35
273,4,오전 9:25:19,2.92,51.42
274,4,오전 9:25:24,2.98,51.53
275,4,오전 9:25:29,2.99,51.58
276,4,오전 9:25:34,2.99,52.23
277,5,오전 9:25:59,1.02,45.67
278,5,오전 9:26:04,1.03,47.46
279,5,오전 9:26:09,1.11,48.09
280,5,오전 9:26:14,1.15,48.3
281,5,오전 9:26:19,1.16,48.34
282,5,오전 9:26:24,1.23,48.41
283,5,오전 9:26:29,1.24,48.55
284,5,오전 9:26:34,1.25,48.63
285,5,오전 9:26:39,1.27,48.65
286,5,오전 9:26:44,1.33,48.79
287,5,오전 9:26:49,1.34,48.8
288,5,오전 9:26:54,1.35,48.9
289,5,오전 9:26:59,1.37,48.9
290,5,오전 9:27:04,1.52,48.97
291,5,오전 9:27:09,1.53,49.01
292,5,오전 9:27:14,1.55,49.04
293,5,오전 9:27:19,1.55,49.05
294,5,오전 9:27:24,1.56,49.09
295,5,오전 9:27:29,1.58,49.13
296,5,오전 9:27:34,1.58,49.16
297,5,오전 9:27:39,1.65,49.18
298,5,오전 9:27:44,1.66,49.21
299,5,오전 9:27:49,1.67,49.21
300,5,오전 9:27:54,1.67,49.22
301,5,오전 9:27:59,1.74,49.27
302,5,오전 9:28:04,1.78,49.29
303,5,오전 9:28:09,1.79,49.36
304,5,오전 9:28:14,1.83,49.41
305,5,오전 9:28:19,1.83,49.44
306,5,오전 9:28:24,1.83,49.47
307,5,오전 9:28:29,1.84,49.51
308,5,오전 9:28:34,1.92,49.57
309,5,오전 9:28:39,1.92,49.57
310,5,오전 9:28:44,2,49.64
311,5,오전 9:28:49,2.01,49.64
312,5,오전 9:28:54,2.03,49.66
313,5,오전 9:28:59,2.04,49.69
314,5,오전 9:29:04,2.07,49.75
315,5,오전 9:29:09,2.1,49.77
316,5,오전 9:29:14,2.19,49.82
317,5,오전 9:29:19,2.19,49.84
318,5,오전 9:29:24,2.19,49.87
319,5,오전 9:29:29,2.23,49.9
320,5,오전 9:29:34,2.25,49.93
321,5,오전 9:29:39,2.3,50
322,5,오전 9:29:44,2.32,50.02
323,5,오전 9:29:49,2.33,50.03
324,5,오전 9:29:54,2.34,50.06
325,5,오전 9:29:59,2.36,50.07
326,5,오전 9:30:04,2.38,50.18
327,5,오전 9:30:09,2.4,50.31
328,5,오전 9:30:14,2.4,50.33
329,5,오전 9:30:19,2.4,50.33
330,5,오전 9:30:24,2.42,50.34
331,5,오전 9:30:29,2.51,50.44
332,5,오전 9:30:34,2.59,50.67
333,5,오전 9:30:39,2.6,50.87
334,5,오전 9:30:44,2.66,50.87
335,5,오전 9:30:49,2.7,50.87
336,5,오전 9:30:54,2.72,50.89
337,5,오전 9:30:59,2.74,50.91
338,5,오전 9:31:04,2.79,50.93
339,5,오전 9:31:09,2.79,51.14
340,5,오전 9:31:14,2.8,51.15
341,5,오전 9:31:19,2.86,51.16
342,5,오전 9:31:24,2.86,51.3
343,5,오전 9:31:29,2.9,51.4
344,5,오전 9:31:34,2.9,51.98
345,5,오전 9:31:39,2.93,52.33
346,6,오전 9:32:04,1.05,47.82
347,6,오전 9:32:09,1.05,48
348,6,오전 9:32:14,1.09,48
349,6,오전 9:32:19,1.19,48.29
350,6,오전 9:32:24,1.2,48.34
351,6,오전 9:32:29,1.22,48.79
352,6,오전 9:32:34,1.23,48.85
353,6,오전 9:32:39,1.25,48.86
354,6,오전 9:32:44,1.31,49.01
355,6,오전 9:32:49,1.37,49.01
356,6,오전 9:32:54,1.4,49.07
357,6,오전 9:32:59,1.41,49.07
358,6,오전 9:33:04,1.52,49.09
359,6,오전 9:33:09,1.53,49.09
360,6,오전 9:33:14,1.54,49.18
361,6,오전 9:33:19,1.55,49.29
362,6,오전 9:33:24,1.56,49.36
363,6,오전 9:33:29,1.58,49.39
364,6,오전 9:33:34,1.6,49.43
365,6,오전 9:33:39,1.62,49.45
366,6,오전 9:33:44,1.64,49.48
367,6,오전 9:33:49,1.65,49.59
368,6,오전 9:33:54,1.66,49.6
369,6,오전 9:33:59,1.68,49.62
370,6,오전 9:34:04,1.71,49.66
371,6,오전 9:34:09,1.72,49.66
372,6,오전 9:34:14,1.78,49.78
373,6,오전 9:34:19,1.79,49.81
374,6,오전 9:34:24,1.82,49.82
375,6,오전 9:34:29,1.85,49.83
376,6,오전 9:34:34,1.88,49.84
377,6,오전 9:34:39,1.94,49.84
378,6,오전 9:34:44,2.06,49.88
379,6,오전 9:34:49,2.11,49.88
380,6,오전 9:34:54,2.14,49.92
381,6,오전 9:34:59,2.21,49.94
382,6,오전 9:35:04,2.25,49.95
383,6,오전 9:35:09,2.29,49.95
384,6,오전 9:35:14,2.31,49.97
385,6,오전 9:35:19,2.32,49.99
386,6,오전 9:35:24,2.33,50.01
387,6,오전 9:35:29,2.33,50.02
388,6,오전 9:35:34,2.37,50.02
389,6,오전 9:35:39,2.37,50.02
390,6,오전 9:35:44,2.37,50.04
391,6,오전 9:35:49,2.49,50.05
392,6,오전 9:35:54,2.49,50.32
393,6,오전 9:35:59,2.59,50.32
394,6,오전 9:36:04,2.59,50.39
395,6,오전 9:36:09,2.6,50.4
396,6,오전 9:36:14,2.67,50.61
397,6,오전 9:36:19,2.67,50.62
398,6,오전 9:36:24,2.69,50.67
399,6,오전 9:36:29,2.73,50.7
400,6,오전 9:36:34,2.77,50.7
401,6,오전 9:36:39,2.77,50.71
402,6,오전 9:36:44,2.77,50.75
403,6,오전 9:36:49,2.81,50.77
404,6,오전 9:36:54,2.83,50.93
405,6,오전 9:36:59,2.83,50.98
406,6,오전 9:37:04,2.87,51.06
407,6,오전 9:37:09,2.88,51.19
408,6,오전 9:37:14,2.92,51.43
409,6,오전 9:37:19,2.92,51.59
410,6,오전 9:37:24,2.94,51.61
411,6,오전 9:37:29,2.95,51.71
412,6,오전 9:37:34,2.96,51.73
413,6,오전 9:37:39,2.98,52.2
414,6,오전 9:37:44,2.99,52.21
415,7,오전 9:38:09,1.02,47.55
416,7,오전 9:38:14,1.08,48.05
417,7,오전 9:38:19,1.08,48.19
418,7,오전 9:38:24,1.1,48.19
419,7,오전 9:38:29,1.14,48.28
420,7,오전 9:38:34,1.14,48.44
421,7,오전 9:38:39,1.23,48.55
422,7,오전 9:38:44,1.23,48.84
423,7,오전 9:38:49,1.32,48.86
424,7,오전 9:38:54,1.33,48.91
425,7,오전 9:38:59,1.34,48.94
426,7,오전 9:39:04,1.37,49
427,7,오전 9:39:09,1.41,49.14
428,7,오전 9:39:14,1.41,49.15
429,7,오전 9:39:19,1.42,49.17
430,7,오전 9:39:24,1.42,49.2
431,7,오전 9:39:29,1.42,49.2
432,7,오전 9:39:34,1.43,49.23
433,7,오전 9:39:39,1.45,49.28
434,7,오전 9:39:44,1.46,49.3
435,7,오전 9:39:49,1.5,49.32
436,7,오전 9:39:54,1.52,49.38
437,7,오전 9:39:59,1.57,49.38
438,7,오전 9:40:04,1.65,49.48
439,7,오전 9:40:09,1.71,49.59
440,7,오전 9:40:14,1.72,49.71
441,7,오전 9:40:19,1.74,49.75
442,7,오전 9:40:24,1.74,49.82
443,7,오전 9:40:29,1.75,49.85
444,7,오전 9:40:34,1.81,49.89
445,7,오전 9:40:39,1.87,49.91
446,7,오전 9:40:44,1.87,49.97
447,7,오전 9:40:49,1.92,50
448,7,오전 9:40:54,1.93,50.09
449,7,오전 9:40:59,1.94,50.12
450,7,오전 9:41:04,2.17,50.13
451,7,오전 9:41:09,2.18,50.16
452,7,오전 9:41:14,2.19,50.35
453,7,오전 9:41:19,2.2,50.35
454,7,오전 9:41:24,2.23,50.36
455,7,오전 9:41:29,2.24,50.37
456,7,오전 9:41:34,2.24,50.37
457,7,오전 9:41:39,2.25,50.38
458,7,오전 9:41:44,2.25,50.39
459,7,오전 9:41:49,2.27,50.51
460,7,오전 9:41:54,2.28,50.54
461,7,오전 9:41:59,2.37,50.57
462,7,오전 9:42:04,2.37,50.6
463,7,오전 9:42:09,2.38,50.63
464,7,오전 9:42:14,2.41,50.64
465,7,오전 9:42:19,2.42,50.67
466,7,오전 9:42:24,2.45,50.68
467,7,오전 9:42:29,2.51,50.7
468,7,오전 9:42:34,2.54,50.72
469,7,오전 9:42:39,2.55,50.88
470,7,오전 9:42:44,2.56,50.92
471,7,오전 9:42:49,2.56,50.94
472,7,오전 9:42:54,2.59,51.03
473,7,오전 9:42:59,2.68,51.03
474,7,오전 9:43:04,2.73,51.03
475,7,오전 9:43:09,2.73,51.2
476,7,오전 9:43:14,2.74,51.25
477,7,오전 9:43:19,2.75,51.45
478,7,오전 9:43:24,2.76,51.55
479,7,오전 9:43:29,2.79,51.73
480,7,오전 9:43:34,2.82,51.77
481,7,오전 9:43:39,2.87,51.93
482,7,오전 9:43:44,2.89,52.26
483,7,오전 9:43:49,2.9,52.46
484,8,오전 9:44:14,1.02,47.79
485,8,오전 9:44:19,1.06,47.81
486,8,오전 9:44:24,1.1,47.96
487,8,오전 9:44:29,1.14,47.97
488,8,오전 9:44:34,1.23,48.09
489,8,오전 9:44:39,1.28,48.24
490,8,오전 9:44:44,1.35,48.34
491,8,오전 9:44:49,1.35,48.48
492,8,오전 9:44:54,1.42,48.86
493,8,오전 9:44:59,1.42,48.86
494,8,오전 9:45:04,1.49,49.04
495,8,오전 9:45:09,1.54,49.14
496,8,오전 9:45:14,1.55,49.15
497,8,오전 9:45:19,1.6,49.15
498,8,오전 9:45:24,1.62,49.17
499,8,오전 9:45:29,1.65,49.25
500,8,오전 9:45:34,1.65,49.25
501,8,오전 9:45:39,1.66,49.27
502,8,오전 9:45:44,1.69,49.31
503,8,오전 9:45:49,1.69,49.31
504,8,오전 9:45:54,1.71,49.33
505,8,오전 9:45:59,1.74,49.39
506,8,오전 9:46:04,1.77,49.42
507,8,오전 9:46:09,1.79,49.52
508,8,오전 9:46:14,1.83,49.55
509,8,오전 9:46:19,1.85,49.58
510,8,오전 9:46:24,1.86,49.68
511,8,오전 9:46:29,1.86,49.69
512,8,오전 9:46:34,1.89,49.82
513,8,오전 9:46:39,1.89,49.82
514,8,오전 9:46:44,1.9,49.83
515,8,오전 9:46:49,1.93,49.85
516,8,오전 9:46:54,1.96,49.92
517,8,오전 9:46:59,1.97,49.93
518,8,오전 9:47:04,1.98,50
519,8,오전 9:47:09,2.02,50
520,8,오전 9:47:14,2.06,50.01
521,8,오전 9:47:19,2.06,50.04
522,8,오전 9:47:24,2.07,50.07
523,8,오전 9:47:29,2.1,50.08
524,8,오전 9:47:34,2.11,50.12
525,8,오전 9:47:39,2.11,50.14
526,8,오전 9:47:44,2.14,50.19
527,8,오전 9:47:49,2.16,50.19
528,8,오전 9:47:54,2.17,50.3
529,8,오전 9:47:59,2.19,50.35
530,8,오전 9:48:04,2.2,50.49
531,8,오전 9:48:09,2.21,50.52
532,8,오전 9:48:14,2.29,50.56
533,8,오전 9:48:19,2.29,50.57
534,8,오전 9:48:24,2.31,50.58
535,8,오전 9:48:29,2.32,50.63
536,8,오전 9:48:34,2.35,50.63
537,8,오전 9:48:39,2.36,50.64
538,8,오전 9:48:44,2.4,50.65
539,8,오전 9:48:49,2.41,50.65
540,8,오전 9:48:54,2.5,50.67
541,8,오전 9:48:59,2.53,50.8
542,8,오전 9:49:04,2.53,50.87
543,8,오전 9:49:09,2.56,51.28
544,8,오전 9:49:14,2.6,51.29
545,8,오전 9:49:19,2.6,51.38
546,8,오전 9:49:24,2.65,51.39
547,8,오전 9:49:29,2.67,51.44
548,8,오전 9:49:34,2.69,51.48
549,8,오전 9:49:39,2.75,51.75
550,8,오전 9:49:44,2.88,51.82
551,8,오전 9:49:49,2.95,51.93
552,8,오전 9:49:54,2.98,52.36
553,9,오전 9:50:19,1.03,47.29
554,9,오전 9:50:24,1.05,47.71
555,9,오전 9:50:29,1.06,48.05
556,9,오전 9:50:34,1.11,48.11
557,9,오전 9:50:39,1.18,48.27
558,9,오전 9:50:44,1.18,48.47
559,9,오전 9:50:49,1.24,48.71
560,9,오전 9:50:54,1.33,48.76
561,9,오전 9:50:59,1.33,48.78
562,9,오전 9:51:04,1.36,48.79
563,9,오전 9:51:09,1.39,48.82
564,9,오전 9:51:14,1.42,48.87
565,9,오전 9:51:19,1.46,48.95
566,9,오전 9:51:24,1.5,49.03
567,9,오전 9:51:29,1.51,49.07
568,9,오전 9:51:34,1.52,49.07
569,9,오전 9:51:39,1.53,49.11
570,9,오전 9:51:44,1.58,49.14
571,9,오전 9:51:49,1.58,49.26
572,9,오전 9:51:54,1.58,49.36
573,9,오전 9:51:59,1.61,49.37
574,9,오전 9:52:04,1.66,49.52
575,9,오전 9:52:09,1.67,49.52
576,9,오전 9:52:14,1.72,49.57
577,9,오전 9:52:19,1.72,49.59
578,9,오전 9:52:24,1.74,49.61
579,9,오전 9:52:29,1.74,49.62
580,9,오전 9:52:34,1.74,49.69
581,9,오전 9:52:39,1.77,49.77
582,9,오전 9:52:44,1.78,49.77
583,9,오전 9:52:49,1.8,49.84
584,9,오전 9:52:54,1.83,49.85
585,9,오전 9:52:59,1.89,49.85
586,9,오전 9:53:04,1.91,49.91
587,9,오전 9:53:09,1.97,49.97
588,9,오전 9:53:14,1.98,50.07
589,9,오전 9:53:19,2.01,50.08
590,9,오전 9:53:24,2.01,50.1
591,9,오전 9:53:29,2.02,50.11
592,9,오전 9:53:34,2.04,50.23
593,9,오전 9:53:39,2.05,50.28
594,9,오전 9:53:44,2.07,50.34
595,9,오전 9:53:49,2.11,50.37
596,9,오전 9:53:54,2.14,50.41
597,9,오전 9:53:59,2.18,50.41
598,9,오전 9:54:04,2.19,50.44
599,9,오전 9:54:09,2.26,50.45
600,9,오전 9:54:14,2.27,50.47
601,9,오전 9:54:19,2.27,50.55
602,9,오전 9:54:24,2.27,50.55
603,9,오전 9:54:29,2.28,50.6
604,9,오전 9:54:34,2.3,50.63
605,9,오전 9:54:39,2.41,50.71
606,9,오전 9:54:44,2.48,50.76
607,9,오전 9:54:49,2.5,50.83
608,9,오전 9:54:54,2.54,50.87
609,9,오전 9:54:59,2.58,50.94
610,9,오전 9:55:04,2.61,51.04
611,9,오전 9:55:09,2.61,51.18
612,9,오전 9:55:14,2.68,51.2
613,9,오전 9:55:19,2.69,51.24
614,9,오전 9:55:24,2.73,51.44
615,9,오전 9:55:29,2.77,51.52
616,9,오전 9:55:34,2.78,51.54
617,9,오전 9:55:39,2.79,51.59
618,9,오전 9:55:44,2.79,51.75
619,9,오전 9:55:49,2.79,51.85
620,9,오전 9:55:54,2.87,52.41
621,9,오전 9:55:59,2.88,52.92
622,10,오전 9:56:30,1.01,47.58
623,10,오전 9:56:35,1.02,47.75
624,10,오전 9:56:40,1.04,47.78
625,10,오전 9:56:45,1.04,47.98
626,10,오전 9:56:50,1.13,48.11
627,10,오전 9:56:55,1.13,48.12
628,10,오전 9:57:00,1.16,48.5
629,10,오전 9:57:05,1.16,48.58
630,10,오전 9:57:10,1.22,48.59
631,10,오전 9:57:15,1.25,48.64
632,10,오전 9:57:20,1.33,48.69
633,10,오전 9:57:25,1.36,48.92
634,10,오전 9:57:30,1.37,48.96
635,10,오전 9:57:35,1.42,49.04
636,10,오전 9:57:40,1.45,49.07
637,10,오전 9:57:45,1.51,49.22
638,10,오전 9:57:50,1.52,49.22
639,10,오전 9:57:55,1.52,49.3
640,10,오전 9:58:00,1.54,49.36
641,10,오전 9:58:05,1.61,49.41
642,10,오전 9:58:10,1.61,49.51
643,10,오전 9:58:15,1.62,49.58
644,10,오전 9:58:20,1.63,49.6
645,10,오전 9:58:25,1.64,49.64
646,10,오전 9:58:30,1.68,49.66
647,10,오전 9:58:35,1.7,49.67
648,10,오전 9:58:40,1.72,49.7
649,10,오전 9:58:45,1.79,49.7
650,10,오전 9:58:50,1.81,49.75
651,10,오전 9:58:55,1.83,49.83
652,10,오전 9:59:00,1.85,49.9
653,10,오전 9:59:05,1.85,49.9
654,10,오전 9:59:10,1.87,49.96
655,10,오전 9:59:15,1.95,50
656,10,오전 9:59:20,1.99,50.01
657,10,오전 9:59:25,2.01,50.07
658,10,오전 9:59:30,2.02,50.11
659,10,오전 9:59:35,2.04,50.11
660,10,오전 9:59:40,2.05,50.11
661,10,오전 9:59:45,2.08,50.13
662,10,오전 9:59:50,2.09,50.19
663,10,오전 9:59:55,2.13,50.2
664,10,오전 10:00:00,2.14,50.23
665,10,오전 10:00:05,2.15,50.26
666,10,오전 10:00:10,2.23,50.27
