Index,LoT,Time,pH,Temp
110,2,오전 9:11:12,2.16,49.95
111,2,오전 9:11:17,2.19,49.97
112,2,오전 9:11:23,2.24,50.04
113,2,오전 9:11:28,2.32,50.08
114,2,오전 9:11:33,2.32,50.11
115,2,오전 9:11:38,2.33,50.14
116,2,오전 9:11:43,2.35,50.15
117,2,오전 9:11:48,2.36,50.16
118,2,오전 9:11:53,2.39,50.2
119,2,오전 9:11:58,2.4,50.21
120,2,오전 9:12:03,2.4,50.24
121,2,오전 9:12:08,2.42,50.31
122,2,오전 9:12:13,2.44,50.33
123,2,오전 9:12:18,2.44,50.33
124,2,오전 9:12:23,2.48,50.34
125,2,오전 9:12:28,2.49,50.34
126,2,오전 9:12:33,2.5,50.35
127,2,오전 9:12:38,2.52,50.36
128,2,오전 9:12:43,2.59,50.36
129,2,오전 9:12:48,2.62,50.39
130,2,오전 9:12:53,2.67,50.7
131,2,오전 9:12:58,2.67,50.74
132,2,오전 9:13:03,2.7,50.84
133,2,오전 9:13:08,2.8,50.85
134,2,오전 9:13:13,2.8,50.95
135,2,오전 9:13:18,2.82,51.34
136,2,오전 9:13:23,3.65,42.19
137,2,오전 9:13:28,3.25,41.41
138,2,오전 9:13:09,3.56,40.82
139,3,오전 9:13:37,1.06,47.46
140,3,오전 9:13:42,1.06,48.12
141,3,오전 9:13:47,1.1,48.32
142,3,오전 9:13:52,1.15,48.4
143,3,오전 9:13:57,1.16,48.41
144,3,오전 9:14:02,1.21,48.43
145,3,오전 9:14:07,1.22,48.55
146,3,오전 9:14:12,1.33,48.74
147,3,오전 9:14:17,1.36,48.75
148,3,오전 9:14:22,1.39,48.8
149,3,오전 9:14:27,1.43,48.96
150,3,오전 9:14:32,1.46,48.98
151,3,오전 9:14:37,1.47,49.05
152,3,오전 9:14:42,1.49,49.12
153,3,오전 9:14:47,1.51,49.21
154,3,오전 9:14:52,1.52,49.22
155,3,오전 9:14:57,1.55,49.22
156,3,오전 9:15:02,1.57,49.35
157,3,오전 9:15:07,1.57,49.41
158,3,오전 9:15:12,1.63,49.44
159,3,오전 9:15:17,1.69,49.48
160,3,오전 9:15:22,1.76,49.5
161,3,오전 9:15:27,1.76,49.51
162,3,오전 9:15:32,1.77,49.52
163,3,오전 9:15:37,1.83,49.55
164,3,오전 9:15:42,1.85,49.63
165,3,오전 9:15:48,1.87,49.64
166,3,오전 9:15:53,1.93,49.66
167,3,오전 9:15:58,2.03,49.7
168,3,오전 9:16:03,2.04,49.77
169,3,오전 9:16:08,2.04,49.78
170,3,오전 9:16:13,2.04,49.82
171,3,오전 9:16:18,2.07,49.83
172,3,오전 9:16:23,2.07,49.87
173,3,오전 9:16:28,2.09,49.92
174,3,오전 9:16:33,2.13,49.94
175,3,오전 9:16:38,2.18,49.98
176,3,오전 9:16:43,2.24,50.03
177,3,오전 9:16:48,2.25,50.05
178,3,오전 9:16:53,2.26,50.1
179,3,오전 9:16:58,2.28,50.15
180,3,오전 9:17:03,2.3,50.17
181,3,오전 9:17:08,2.3,50.21
182,3,오전 9:17:13,2.32,50.21
183,3,오전 9:17:18,2.32,50.23
184,3,오전 9:17:23,2.34,50.33
185,3,오전 9:17:28,2.34,50.4
186,3,오전 9:17:33,2.36,50.43
187,3,오전 9:17:38,2.4,50.44
188,3,오전 9:17:43,2.45,50.56
189,3,오전 9:17:48,2.46,50.65
190,3,오전 9:17:53,2.52,50.65
191,3,오전 9:17:58,2.55,50.66
192,3,오전 9:18:03,2.58,50.73
193,3,오전 9:18:08,2.61,50.74
194,3,오전 9:18:13,2.62,50.75
195,3,오전 9:18:18,2.64,50.81
196,3,오전 9:18:23,2.65,50.83
197,3,오전 9:18:28,2.69,50.9
198,3,오전 9:18:33,2.71,50.97
199,3,오전 9:18:38,2.76,51.07
200,3,오전 9:18:43,2.9,51.11
201,3,오전 9:18:48,2.9,51.12
202,3,오전 9:18:53,2.92,51.16
203,3,오전 9:18:58,2.93,51.22
204,3,오전 9:19:03,2.93,51.33
205,3,오전 9:19:08,2.96,51.44
206,3,오전 9:19:13,2.97,51.51
207,3,오전 9:19:18,2.99,51.92
208,4,오전 9:19:53,1.07,47.86
209,4,오전 9:19:58,1.08,48.17
210,4,오전 9:20:03,1.14,48.18
211,4,오전 9:20:08,1.21,48.29
212,4,오전 9:20:13,1.22,48.36
213,4,오전 9:20:18,1.23,48.58
214,4,오전 9:20:23,1.26,48.72
215,4,오전 9:20:28,1.26,48.73
216,4,오전 9:20:33,1.28,48.78
217,4,오전 9:20:38,1.32,48.97
218,4,오전 9:20:43,1.34,49.02
219,4,오전 9:20:48,1.38,49.03
220,4,오전 9:20:53,1.42,49.09
221,4,오전 9:20:58,1.43,49.18
222,4,오전 9:21:03,1.44,49.28
223,4,오전 9:21:08,1.45,49.35
224,4,오전 9:21:13,1.46,49.49
225,4,오전 9:21:18,1.46,49.64
226,4,오전 9:21:23,1.46,49.64
227,4,오전 9:21:28,1.47,49.69
228,4,오전 9:21:33,1.5,49.71
229,4,오전 9:21:38,1.55,49.72
230,4,오전 9:21:43,1.57,49.79
231,4,오전 9:21:48,1.66,49.82
232,4,오전 9:21:53,1.69,49.84
233,4,오전 9:21:58,1.71,49.86
234,4,오전 9:22:03,1.73,49.91
235,4,오전 9:22:08,1.78,49.93
236,4,오전 9:22:13,1.8,49.99
237,4,오전 9:22:18,1.81,50
238,4,오전 9:22:23,1.83,50.07
239,4,오전 9:22:28,1.84,50.09
240,4,오전 9:22:33,1.86,50.13
241,4,오전 9:22:38,1.86,50.17
242,4,오전 9:22:43,1.87,50.24
243,4,오전 9:22:48,1.88,50.26
244,4,오전 9:22:53,1.88,50.36
245,4,오전 9:22:58,1.92,50.36
246,4,오전 9:23:03,1.93,50.39
247,4,오전 9:23:08,1.95,50.57
248,4,오전 9:23:13,1.96,50.58
249,4,오전 9:23:18,2.07,50.59
250,4,오전 9:23:23,2.13,50.62
251,4,오전 9:23:28,2.18,50.81
252,4,오전 9:23:33,2.19,50.83
253,4,오전 9:23:38,2.2,50.85
254,4,오전 9:23:43,2.21,50.85
255,4,오전 9:23:48,2.25,50.88
256,4,오전 9:23:53,2.26,50.9
257,4,오전 9:23:58,2.31,50.91
258,4,오전 9:24:03,2.46,50.92
259,4,오전 9:24:08,2.5,50.98
260,4,오전 9:24:13,2.52,50.98
261,4,오전 9:24:18,2.53,51.26
262,4,오전 9:24:23,2.54,51.38
263,4,오전 9:24:28,2.54,51.38
264,4,오전 9:24:33,2.59,51.38
265,4,오전 9:24:38,2.59,51.48
266,4,오전 9:24:43,2.65,51.54
267,4,오전 9:24:48,2.72,51.74
268,4,오전 9:24:53,2.76,51.82
269,4,오전 9:24:58,2.77,51.85
270,4,오전 9:25:03,2.79,51.9
271,4,오전 9:25:08,2.85,51.95
272,4,오전 9:25:13,2.88,52.03
273,4,오전 9:25:18,2.89,52.08
274,4,오전 9:25:23,2.94,52.32
275,4,오전 9:25:28,2.94,52.33
276,4,오전 9:25:33,2.98,52.48
277,5,오전 9:25:58,1.02,47.99
278,5,오전 9:26:03,1.12,48.07
279,5,오전 9:26:08,1.15,48.08
280,5,오전 9:26:13,1.27,48.73
281,5,오전 9:26:18,1.28,48.86
282,5,오전 9:26:23,1.28,48.86
283,5,오전 9:26:28,1.34,48.94
284,5,오전 9:26:33,1.38,48.95
285,5,오전 9:26:38,1.4,49.02
286,5,오전 9:26:43,1.42,49.19
287,5,오전 9:26:48,1.46,49.34
288,5,오전 9:26:53,1.5,49.35
289,5,오전 9:26:58,1.55,49.4
290,5,오전 9:27:03,1.6,49.42
291,5,오전 9:27:08,1.61,49.54
292,5,오전 9:27:13,1.64,49.6
293,5,오전 9:27:18,1.67,49.61
294,5,오전 9:27:23,1.67,49.64
295,5,오전 9:27:28,1.7,49.66
296,5,오전 9:27:33,1.72,49.7
297,5,오전 9:27:38,1.75,49.7
298,5,오전 9:27:43,1.75,49.72
299,5,오전 9:27:48,1.76,49.87
300,5,오전 9:27:53,1.78,50.03
301,5,오전 9:27:58,1.78,50.08
302,5,오전 9:28:03,1.79,50.15
303,5,오전 9:28:08,1.83,50.15
304,5,오전 9:28:13,1.83,50.15
305,5,오전 9:28:18,1.87,50.17
306,5,오전 9:28:23,1.94,50.19
307,5,오전 9:28:28,1.94,50.23
308,5,오전 9:28:33,1.97,50.24
309,5,오전 9:28:38,1.98,50.24
310,5,오전 9:28:43,1.99,50.27
311,5,오전 9:28:48,2,50.27
312,5,오전 9:28:53,2.03,50.32
313,5,오전 9:28:58,2.04,50.35
314,5,오전 9:29:03,2.06,50.37
315,5,오전 9:29:08,2.07,50.41
316,5,오전 9:29:13,2.1,50.42
317,5,오전 9:29:18,2.14,50.45
318,5,오전 9:29:23,2.15,50.46
319,5,오전 9:29:28,2.18,50.51
320,5,오전 9:29:33,2.18,50.56
321,5,오전 9:29:38,2.22,50.57
322,5,오전 9:29:43,2.25,50.59
323,5,오전 9:29:48,2.31,50.64
324,5,오전 9:29:53,2.35,50.74
325,5,오전 9:29:58,2.35,50.81
326,5,오전 9:30:03,2.41,50.84
327,5,오전 9:30:08,2.43,50.99
328,5,오전 9:30:13,2.43,51
329,5,오전 9:30:18,2.45,51.12
330,5,오전 9:30:23,2.45,51.16
331,5,오전 9:30:28,2.49,51.17
332,5,오전 9:30:33,2.5,51.21
333,5,오전 9:30:38,2.51,51.29
334,5,오전 9:30:43,2.55,51.31
335,5,오전 9:30:48,2.57,51.47
336,5,오전 9:30:53,2.62,51.49
337,5,오전 9:30:58,2.64,51.58
338,5,오전 9:31:03,2.69,51.67
339,5,오전 9:31:08,2.7,51.72
340,5,오전 9:31:13,2.7,51.72
341,5,오전 9:31:18,2.72,51.88
342,5,오전 9:31:23,2.78,51.89
343,5,오전 9:31:28,2.83,51.99
344,5,오전 9:31:33,2.85,52.06
345,5,오전 9:31:38,2.9,52.24
346,6,오전 9:32:03,1.02,47.38
347,6,오전 9:32:08,1.09,47.6
348,6,오전 9:32:13,1.1,48.03
349,6,오전 9:32:18,1.13,48.35
350,6,오전 9:32:23,1.16,48.39
351,6,오전 9:32:28,1.19,48.48
352,6,오전 9:32:33,1.25,48.54
353,6,오전 9:32:38,1.29,48.54
354,6,오전 9:32:43,1.34,48.56
355,6,오전 9:32:48,1.41,48.58
356,6,오전 9:32:53,1.49,48.75
357,6,오전 9:32:58,1.53,48.76
358,6,오전 9:33:03,1.53,48.81
359,6,오전 9:33:08,1.53,48.94
360,6,오전 9:33:13,1.58,48.98
361,6,오전 9:33:18,1.59,49.04
362,6,오전 9:33:23,1.62,49.21
363,6,오전 9:33:28,1.63,49.29
364,6,오전 9:33:33,1.65,49.29
365,6,오전 9:33:38,1.66,49.3
366,6,오전 9:33:43,1.69,49.31
367,6,오전 9:33:48,1.77,49.35
368,6,오전 9:33:53,1.77,49.36
369,6,오전 9:33:58,1.8,49.47
370,6,오전 9:34:03,1.84,49.47
371,6,오전 9:34:08,1.85,49.48
372,6,오전 9:34:13,1.86,49.5
373,6,오전 9:34:18,1.87,49.6
374,6,오전 9:34:23,1.88,49.61
375,6,오전 9:34:28,1.94,49.62
376,6,오전 9:34:33,1.95,49.63
377,6,오전 9:34:38,1.97,49.66
378,6,오전 9:34:43,1.98,49.68
379,6,오전 9:34:48,1.98,49.73
380,6,오전 9:34:53,1.99,49.74
381,6,오전 9:34:58,1.99,49.79
382,6,오전 9:35:03,1.99,49.87
383,6,오전 9:35:08,1.99,49.89
384,6,오전 9:35:13,2,49.91
385,6,오전 9:35:18,2.05,49.96
386,6,오전 9:35:23,2.06,49.98
387,6,오전 9:35:28,2.07,50.07
388,6,오전 9:35:33,2.11,50.07
389,6,오전 9:35:38,2.12,50.08
390,6,오전 9:35:43,2.14,50.17
391,6,오전 9:35:48,2.14,50.2
392,6,오전 9:35:53,2.18,50.3
393,6,오전 9:35:58,2.27,50.35
394,6,오전 9:36:03,2.27,50.43
395,6,오전 9:36:08,2.31,50.47
396,6,오전 9:36:13,2.32,50.5
397,6,오전 9:36:18,2.34,50.58
398,6,오전 9:36:23,2.37,50.67
399,6,오전 9:36:28,2.39,50.72
400,6,오전 9:36:33,2.47,50.82
401,6,오전 9:36:38,2.57,50.84
402,6,오전 9:36:43,2.59,50.9
403,6,오전 9:36:48,2.59,50.94
404,6,오전 9:36:53,2.63,51.08
405,6,오전 9:36:58,2.65,51.08
406,6,오전 9:37:03,2.67,51.26
407,6,오전 9:37:08,2.77,51.27
408,6,오전 9:37:13,2.79,51.3
409,6,오전 9:37:18,2.79,51.6
410,6,오전 9:37:23,2.8,51.8
411,6,오전 9:37:28,2.81,51.88
412,6,오전 9:37:33,2.84,51.94
413,6,오전 9:37:38,2.87,52
414,6,오전 9:37:43,2.88,52.47
415,7,오전 9:38:08,1.03,47.32
416,7,오전 9:38:13,1.03,48.1
417,7,오전 9:38:18,1.07,48.27
418,7,오전 9:38:23,1.17,48.35
419,7,오전 9:38:28,1.23,48.38
420,7,오전 9:38:33,1.24,48.46
421,7,오전 9:38:38,1.26,48.58
422,7,오전 9:38:43,1.31,48.6
423,7,오전 9:38:48,1.36,48.75
424,7,오전 9:38:53,1.41,48.82
425,7,오전 9:38:58,1.42,48.87
426,7,오전 9:39:03,1.43,48.87
427,7,오전 9:39:08,1.43,48.88
428,7,오전 9:39:13,1.45,48.91
429,7,오전 9:39:18,1.51,49.01
430,7,오전 9:39:23,1.52,49.04
431,7,오전 9:39:28,1.52,49.13
432,7,오전 9:39:33,1.56,49.15
433,7,오전 9:39:38,1.64,49.2
434,7,오전 9:39:43,1.64,49.22
435,7,오전 9:39:48,1.66,49.34
436,7,오전 9:39:53,1.66,49.34
437,7,오전 9:39:58,1.7,49.41
438,7,오전 9:40:03,1.74,49.42
439,7,오전 9:40:08,1.75,49.48
440,7,오전 9:40:13,1.76,49.48
441,7,오전 9:40:18,1.81,49.51
442,7,오전 9:40:23,1.83,49.57
443,7,오전 9:40:28,1.87,49.62
444,7,오전 9:40:33,1.89,49.66
445,7,오전 9:40:38,1.9,49.67
446,7,오전 9:40:43,1.91,49.71
447,7,오전 9:40:48,1.91,49.74
448,7,오전 9:40:53,1.99,49.75
449,7,오전 9:40:58,2.03,49.79
450,7,오전 9:41:03,2.03,49.84
451,7,오전 9:41:08,2.04,49.9
452,7,오전 9:41:13,2.04,49.92
453,7,오전 9:41:18,2.05,49.97
454,7,오전 9:41:23,2.06,50.05
455,7,오전 9:41:28,2.1,50.11
456,7,오전 9:41:33,2.15,50.12
457,7,오전 9:41:38,2.16,50.15
458,7,오전 9:41:43,2.18,50.16
459,7,오전 9:41:48,2.19,50.2
460,7,오전 9:41:53,2.2,50.22
461,7,오전 9:41:58,2.24,50.26
462,7,오전 9:42:03,2.25,50.28
463,7,오전 9:42:08,2.26,50.29
464,7,오전 9:42:13,2.27,50.33
465,7,오전 9:42:18,2.28,50.36
466,7,오전 9:42:23,2.34,50.37
467,7,오전 9:42:28,2.35,50.45
468,7,오전 9:42:33,2.41,50.48
469,7,오전 9:42:38,2.45,50.49
470,7,오전 9:42:43,2.46,50.53
471,7,오전 9:42:48,2.46,50.68
472,7,오전 9:42:53,2.49,50.79
473,7,오전 9:42:58,2.53,50.83
474,7,오전 9:43:03,2.54,50.83
475,7,오전 9:43:08,2.63,50.92
476,7,오전 9:43:13,2.66,51
477,7,오전 9:43:18,2.67,51.02
478,7,오전 9:43:23,2.68,51.11
479,7,오전 9:43:28,2.8,51.2
480,7,오전 9:43:33,2.85,51.31
481,7,오전 9:43:38,2.87,51.68
482,7,오전 9:43:43,2.93,51.83
483,7,오전 9:43:48,2.99,52.48
484,8,오전 9:44:13,1.04,48
485,8,오전 9:44:18,1.05,48.07
486,8,오전 9:44:23,1.09,48.23
487,8,오전 9:44:28,1.11,48.27
488,8,오전 9:44:33,1.13,48.49
489,8,오전 9:44:38,1.18,48.56
490,8,오전 9:44:43,1.34,48.59
491,8,오전 9:44:48,1.37,48.6
492,8,오전 9:44:53,1.38,48.69
493,8,오전 9:44:58,1.43,48.79
494,8,오전 9:45:03,1.44,48.9
495,8,오전 9:45:08,1.46,48.91
496,8,오전 9:45:13,1.5,49
497,8,오전 9:45:18,1.51,49.03
498,8,오전 9:45:23,1.51,49.1
499,8,오전 9:45:28,1.52,49.11
500,8,오전 9:45:33,1.52,49.16
501,8,오전 9:45:38,1.54,49.2
502,8,오전 9:45:43,1.61,49.21
503,8,오전 9:45:48,1.62,49.28
504,8,오전 9:45:53,1.65,49.3
505,8,오전 9:45:58,1.66,49.31
506,8,오전 9:46:03,1.68,49.31
507,8,오전 9:46:08,1.69,49.54
508,8,오전 9:46:13,1.7,49.57
509,8,오전 9:46:18,1.72,49.67
510,8,오전 9:46:23,1.72,49.69
511,8,오전 9:46:28,1.74,49.72
512,8,오전 9:46:33,1.77,49.73
513,8,오전 9:46:38,1.77,49.78
514,8,오전 9:46:43,1.82,49.78
515,8,오전 9:46:48,1.83,49.8
516,8,오전 9:46:53,1.85,49.81
517,8,오전 9:46:58,1.86,49.89
518,8,오전 9:47:03,1.88,49.94
519,8,오전 9:47:08,1.93,50.01
520,8,오전 9:47:13,1.97,50.09
521,8,오전 9:47:18,1.99,50.17
522,8,오전 9:47:23,2.03,50.24
523,8,오전 9:47:28,2.04,50.25
524,8,오전 9:47:33,2.05,50.25
525,8,오전 9:47:38,2.08,50.33
526,8,오전 9:47:43,2.13,50.36
527,8,오전 9:47:48,2.16,50.37
528,8,오전 9:47:53,2.2,50.41
529,8,오전 9:47:58,2.26,50.43
530,8,오전 9:48:03,2.28,50.43
531,8,오전 9:48:08,2.31,50.45
532,8,오전 9:48:13,2.33,50.5
533,8,오전 9:48:18,2.34,50.58
534,8,오전 9:48:23,2.39,50.62
535,8,오전 9:48:28,2.41,50.7
536,8,오전 9:48:33,2.42,50.76
537,8,오전 9:48:38,2.42,50.78
538,8,오전 9:48:43,2.43,50.81
539,8,오전 9:48:48,2.44,50.85
540,8,오전 9:48:53,2.52,50.94
541,8,오전 9:48:58,2.59,51
542,8,오전 9:49:03,2.59,51.08
543,8,오전 9:49:08,2.6,51.36
544,8,오전 9:49:13,2.61,51.43
545,8,오전 9:49:18,2.61,51.54
546,8,오전 9:49:23,2.65,51.59
547,8,오전 9:49:28,2.65,51.61
548,8,오전 9:49:33,2.78,51.63
549,8,오전 9:49:38,2.78,51.9
550,8,오전 9:49:43,2.83,51.97
551,8,오전 9:49:48,2.83,52.02
552,8,오전 9:49:53,2.86,52.76
553,9,오전 9:50:18,1.05,47.96
554,9,오전 9:50:23,1.05,48.57
555,9,오전 9:50:28,1.12,48.57
556,9,오전 9:50:33,1.2,48.62
557,9,오전 9:50:38,1.23,48.65
558,9,오전 9:50:43,1.35,48.66
559,9,오전 9:50:48,1.38,48.7
560,9,오전 9:50:53,1.42,48.77
561,9,오전 9:50:58,1.46,48.79
562,9,오전 9:51:03,1.51,48.87
563,9,오전 9:51:08,1.55,48.94
564,9,오전 9:51:13,1.58,49.07
565,9,오전 9:51:18,1.59,49.11
566,9,오전 9:51:23,1.6,49.14
567,9,오전 9:51:28,1.64,49.22
568,9,오전 9:51:33,1.65,49.52
569,9,오전 9:51:38,1.65,49.52
570,9,오전 9:51:43,1.66,49.59
571,9,오전 9:51:48,1.67,49.6
572,9,오전 9:51:53,1.72,49.62
573,9,오전 9:51:58,1.75,49.63
574,9,오전 9:52:03,1.78,49.7
575,9,오전 9:52:08,1.78,49.71
576,9,오전 9:52:13,1.79,49.84
577,9,오전 9:52:18,1.81,49.84
578,9,오전 9:52:23,1.81,49.87
579,9,오전 9:52:28,1.83,49.9
580,9,오전 9:52:33,1.85,49.96
581,9,오전 9:52:38,1.86,49.98
582,9,오전 9:52:43,1.87,49.98
583,9,오전 9:52:48,1.87,49.99
584,9,오전 9:52:53,1.93,50
585,9,오전 9:52:58,1.94,50
586,9,오전 9:53:03,1.94,50.01
587,9,오전 9:53:08,1.95,50.06
588,9,오전 9:53:13,1.96,50.06
589,9,오전 9:53:18,1.96,50.16
590,9,오전 9:53:23,2.01,50.19
591,9,오전 9:53:28,2.02,50.25
592,9,오전 9:53:33,2.05,50.26
593,9,오전 9:53:38,2.07,50.26
594,9,오전 9:53:43,2.14,50.27
595,9,오전 9:53:48,2.15,50.28
596,9,오전 9:53:53,2.15,50.3
597,9,오전 9:53:58,2.2,50.35
598,9,오전 9:54:03,2.22,50.36
599,9,오전 9:54:08,2.26,50.42
600,9,오전 9:54:13,2.29,50.43
601,9,오전 9:54:18,2.29,50.46
602,9,오전 9:54:23,2.3,50.48
603,9,오전 9:54:28,2.42,50.49
604,9,오전 9:54:33,2.44,50.53
605,9,오전 9:54:38,2.46,50.59
606,9,오전 9:54:43,2.47,50.61
607,9,오전 9:54:48,2.48,50.63
608,9,오전 9:54:53,2.54,50.67
609,9,오전 9:54:58,2.6,50.75
610,9,오전 9:55:03,2.63,50.75
611,9,오전 9:55:08,2.72,50.77
612,9,오전 9:55:13,2.76,50.95
613,9,오전 9:55:18,2.77,50.97
614,9,오전 9:55:23,2.77,51.08
615,9,오전 9:55:28,2.78,51.09
616,9,오전 9:55:33,2.8,51.31
617,9,오전 9:55:38,2.87,51.33
618,9,오전 9:55:43,2.89,51.46
619,9,오전 9:55:48,2.92,51.75
620,9,오전 9:55:53,2.92,51.94
621,9,오전 9:55:58,2.96,52.51
622,10,오전 9:56:30,1.04,46.61
623,10,오전 9:56:35,1.05,47.36
624,10,오전 9:56:40,1.11,47.91
625,10,오전 9:56:45,1.24,48.19
626,10,오전 9:56:50,1.24,48.31
627,10,오전 9:56:55,1.25,48.42
628,10,오전 9:57:00,1.3,48.53
629,10,오전 9:57:05,1.3,48.91
630,10,오전 9:57:10,1.33,49.02
631,10,오전 9:57:15,1.34,49.03
632,10,오전 9:57:20,1.35,49.05
633,10,오전 9:57:25,1.39,49.13
634,10,오전 9:57:30,1.39,49.16
635,10,오전 9:57:35,1.41,49.2
636,10,오전 9:57:40,1.42,49.25
637,10,오전 9:57:45,1.42,49.26
638,10,오전 9:57:50,1.45,49.27
639,10,오전 9:57:55,1.51,49.27
640,10,오전 9:58:00,1.59,49.34
641,10,오전 9:58:05,1.64,49.36
642,10,오전 9:58:10,1.65,49.45
643,10,오전 9:58:15,1.69,49.46
644,10,오전 9:58:20,1.69,49.47
645,10,오전 9:58:25,1.7,49.54
646,10,오전 9:58:30,1.71,49.58
647,10,오전 9:58:35,1.73,49.59
648,10,오전 9:58:40,1.74,49.65
649,10,오전 9:58:45,1.77,49.7
650,10,오전 9:58:50,1.79,49.76
651,10,오전 9:58:55,1.8,49.76
652,10,오전 9:59:00,1.84,49.76
653,10,오전 9:59:05,1.87,49.78
654,10,오전 9:59:10,1.89,49.93
655,10,오전 9:59:15,2,49.98
656,10,오전 9:59:20,2.06,49.99
657,10,오전 9:59:25,2.09,50.01
658,10,오전 9:59:30,2.12,50.02
659,10,오전 9:59:35,2.12,50.02
660,10,오전 9:59:40,2.12,50.04
661,10,오전 9:59:45,2.15,50.07
662,10,오전 9:59:50,2.16,50.08
663,10,오전 9:59:55,2.16,50.12
664,10,오전 10:00:00,2.24,50.16
665,10,오전 10:00:05,2.3,50.23
666,10,오전 10:00:10,2.3,50.23
